elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 3082, 89255, 319229.4, 290500.0, 513475.0, 804272.5, 1039729.5, 1105738, 0
20, 10, 3508, 164154, 285482.8, 264416.7, 384650.0, 546230.0, 3238123.0, 3258894, 0
30, 10, 3288, 180164, 303781.7, 284000.0, 430900.0, 591030.0, 861928.0, 3248067, 0
40, 10, 3426, 177268, 291902.5, 282392.9, 393587.5, 542967.5, 701393.5, 840040, 0
50, 10, 3422, 174804, 293194.2, 281833.3, 388475.0, 560695.0, 782394.5, 876584, 0
60, 10, 3405, 181124, 292169.2, 282737.5, 393187.5, 536987.5, 671648.7, 741713, 0
70, 10, 3346, 183473, 299864.4, 290557.7, 393925.0, 568885.0, 831163.5, 929933, 0
80, 10, 3390, 175743, 294727.3, 281673.1, 404187.5, 557775.0, 746902.5, 855101, 0
90, 10, 3318, 177351, 301497.4, 285954.5, 408525.0, 570955.0, 825420.5, 3326814, 0
100, 10, 3431, 142129, 290602.7, 264732.1, 456862.5, 592672.5, 1479642.2, 1527872, 0
110, 10, 3433, 169989, 287848.4, 273803.6, 390668.8, 567667.5, 780391.8, 872663, 0
120, 10, 3365, 190441, 300763.4, 287660.7, 413395.8, 571543.8, 748658.8, 809335, 0
130, 10, 3346, 183076, 298705.5, 289250.0, 420675.0, 579067.5, 777163.5, 947635, 0
140, 10, 3425, 179935, 291432.5, 280732.1, 400437.5, 554937.5, 733643.7, 774201, 0
150, 10, 3452, 171240, 289502.4, 276187.5, 399425.0, 559370.0, 1138637.0, 1311700, 0
160, 10, 3355, 181496, 297112.3, 283125.0, 410312.5, 565362.5, 748911.3, 901544, 0
170, 10, 3439, 181351, 292674.4, 273390.6, 414262.5, 573402.5, 729890.3, 829363, 0
180, 10, 3294, 179070, 303462.1, 298583.3, 405575.0, 564265.0, 748176.5, 955146, 0
190, 10, 3234, 192070, 309083.4, 299525.0, 399858.3, 568915.0, 804941.5, 864612, 0
200, 10, 3348, 187609, 299675.8, 288600.0, 404883.3, 554880.0, 723413.0, 912951, 0
210, 10, 3345, 167455, 298396.0, 287162.5, 399437.5, 545137.5, 817413.8, 960840, 0
220, 10, 3359, 155899, 295462.1, 284487.5, 398512.5, 564852.5, 728160.3, 900511, 0
230, 10, 3399, 183624, 296671.2, 285578.1, 401381.2, 590502.5, 835900.3, 2052878, 0
240, 10, 3407, 189421, 294163.3, 282796.9, 397482.5, 550982.5, 716148.3, 818215, 0
250, 10, 3401, 174141, 293295.6, 279875.0, 412118.7, 559997.5, 714649.8, 873231, 0
