elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 6775, 101985, 242362.7, 138784.1, 852062.5, 3132031.3, 4083306.3, 4952857, 109
20, 10, 15899, 100865, 157044.7, 126196.1, 236503.1, 861001.3, 2476025.3, 2541763, 56
30, 10, 22683, 100616, 110512.8, 105201.6, 135263.3, 177573.1, 213269.8, 222401, 0
40, 10, 23138, 100622, 107690.2, 103646.4, 124125.6, 156629.3, 192232.8, 201079, 0
50, 10, 22937, 100631, 108476.6, 103566.3, 127436.2, 178851.9, 219296.9, 227440, 0
60, 10, 22911, 100599, 108660.2, 104745.6, 123971.4, 179993.1, 228674.1, 236598, 0
70, 10, 23072, 100656, 107747.1, 103712.7, 124228.3, 142267.5, 200732.0, 211607, 0
80, 10, 23326, 100625, 106743.5, 102806.9, 122012.5, 137490.7, 186418.5, 200639, 0
90, 10, 23364, 100639, 107045.7, 103442.4, 121711.2, 147113.3, 175303.0, 193489, 0
100, 10, 23399, 100634, 106497.5, 102860.6, 119612.2, 140126.2, 191900.2, 219495, 0
110, 10, 23539, 100603, 105885.5, 102298.1, 120021.0, 137467.5, 192871.7, 195904, 0
120, 10, 23109, 100629, 107499.5, 103043.3, 125887.9, 151613.7, 193430.7, 197125, 0
130, 10, 23497, 100590, 106368.5, 102750.3, 120613.4, 134001.9, 187791.9, 201168, 0
140, 10, 23503, 100652, 106044.6, 102358.6, 119760.5, 134810.6, 201843.6, 219121, 0
150, 10, 23253, 100649, 107064.3, 102832.5, 123527.0, 152183.8, 217186.7, 222077, 0
160, 10, 23290, 100625, 106961.7, 102745.5, 122383.1, 150275.0, 202963.7, 218879, 0
170, 10, 23132, 100631, 107944.3, 103665.8, 125055.9, 165890.0, 203967.0, 318468, 0
180, 10, 23061, 100621, 107314.1, 103230.9, 122262.2, 151347.5, 202946.9, 231129, 0
190, 10, 23229, 100644, 107918.4, 103694.9, 123933.1, 153177.5, 216096.4, 223788, 0
200, 10, 23415, 100617, 106435.8, 102449.9, 121211.6, 149404.2, 191048.7, 210927, 0
210, 10, 23337, 100620, 106929.9, 102428.4, 120979.0, 181657.5, 219665.8, 322893, 0
220, 10, 23230, 100647, 106963.7, 103154.2, 122010.4, 142087.5, 193692.5, 204842, 0
230, 10, 23169, 100615, 107443.0, 102762.2, 124918.7, 179538.8, 209228.9, 225048, 0
240, 10, 23203, 100648, 107523.2, 103181.3, 124863.9, 158080.8, 207949.2, 225304, 0
250, 10, 23174, 100645, 107542.6, 102837.4, 123639.5, 165157.5, 194739.1, 208608, 0
260, 10, 23505, 100655, 106019.1, 102116.9, 119720.0, 142495.8, 194873.7, 218201, 0
270, 10, 23557, 100633, 105936.7, 102431.9, 121428.6, 131046.7, 158453.6, 168704, 0
280, 10, 23099, 100653, 107809.9, 103228.2, 125692.8, 173126.2, 216741.8, 229007, 0
290, 10, 23309, 100622, 106763.2, 102355.6, 122637.9, 153238.7, 217922.7, 222635, 0
300, 10, 23202, 100624, 107288.3, 103366.4, 122823.6, 146247.5, 191389.9, 193763, 0
310, 10, 23487, 100633, 106312.3, 102450.7, 120192.6, 139056.5, 203628.2, 213025, 0
320, 10, 23532, 100623, 105954.8, 102068.6, 119835.9, 142417.5, 188122.3, 198401, 0
330, 10, 23143, 100626, 107844.4, 103176.9, 126868.5, 156642.5, 218714.3, 222549, 0
340, 10, 23342, 100626, 106738.0, 102310.2, 121817.4, 170395.0, 214664.5, 220445, 0
350, 10, 23040, 100644, 108303.9, 103640.4, 127375.0, 154280.0, 200740.0, 305631, 0
360, 10, 22997, 100613, 108066.7, 103858.4, 125880.2, 156002.5, 212750.2, 324992, 0
370, 10, 23177, 100651, 107626.9, 102969.6, 122456.1, 153102.5, 222205.8, 3112307, 0
380, 10, 23372, 100641, 106817.5, 102380.9, 121010.0, 174264.0, 215238.4, 303756, 0
390, 10, 23224, 100648, 107099.2, 102724.4, 121463.3, 168345.0, 222472.0, 240774, 0
400, 10, 23190, 100621, 107512.0, 103270.4, 124072.1, 158506.2, 199476.3, 217461, 0
410, 10, 23099, 100654, 107942.9, 103471.5, 124761.9, 168938.1, 209475.3, 216309, 0
420, 10, 23007, 100663, 108090.3, 103927.1, 126709.7, 148120.6, 205583.0, 223502, 0
430, 10, 22847, 100664, 108717.1, 104020.1, 129348.8, 153605.4, 179038.2, 216856, 0
440, 10, 23091, 100609, 107914.8, 103251.4, 125352.2, 166304.5, 204727.2, 208473, 0
450, 10, 23154, 100644, 107751.8, 103321.0, 126015.1, 147705.0, 191980.8, 209264, 0
460, 10, 23119, 100636, 107448.7, 102791.5, 125527.2, 158400.8, 209860.1, 217737, 0
470, 10, 23396, 100634, 106811.6, 102399.2, 121850.0, 147407.5, 200905.7, 216267, 0
480, 10, 23527, 100621, 106093.8, 102215.5, 119003.1, 152727.5, 181118.3, 193511, 0
490, 10, 23496, 100608, 105973.4, 102375.6, 121089.2, 136626.3, 176208.7, 214711, 0
500, 10, 23136, 100653, 107742.0, 103091.0, 124902.5, 165276.7, 209466.0, 223726, 0
510, 10, 23403, 100623, 106559.3, 102485.0, 121452.1, 141448.5, 198229.9, 202342, 0
520, 10, 23106, 100644, 107862.9, 103085.4, 124098.5, 171580.8, 229324.5, 273493, 0
530, 10, 23161, 100611, 107392.4, 102789.2, 124312.1, 164032.5, 197229.9, 305618, 0
540, 10, 23118, 100627, 107980.2, 102953.2, 123442.5, 191220.5, 226720.5, 232892, 0
550, 10, 23452, 100633, 106230.8, 102446.5, 119731.2, 138717.5, 199137.0, 210630, 0
560, 10, 23133, 100616, 107717.3, 103289.8, 122387.1, 187979.4, 219466.7, 234009, 0
570, 10, 23268, 100642, 106980.5, 102661.3, 122591.7, 162443.3, 208866.6, 221373, 0
580, 10, 23306, 100638, 106896.4, 102502.4, 121442.4, 177985.0, 224086.7, 245385, 0
590, 10, 23521, 100641, 105958.3, 102414.0, 118803.1, 143197.5, 210119.7, 216437, 0
600, 10, 23268, 100607, 107180.4, 103154.8, 124469.6, 150305.0, 187786.6, 303726, 0
601, 1, 2172, 100695, 106628.2, 103054.7, 119475.0, 126285.0, 130707.0, 133719, 0
