elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 8036, 101090, 123536.9, 108012.7, 180650.0, 483160.0, 983491.0, 1249421, 0
20, 10, 9056, 101131, 110073.5, 107567.2, 128052.0, 140905.0, 146868.0, 177364, 0
30, 10, 9057, 101088, 110389.4, 108087.5, 126604.0, 136191.6, 163367.9, 174362, 0
40, 10, 8947, 101109, 111638.5, 108924.1, 131219.3, 145554.6, 176381.6, 179066, 0
50, 10, 8959, 101158, 111319.0, 108510.4, 130814.1, 144308.8, 156260.2, 165536, 0
60, 10, 9104, 101143, 110028.4, 107704.1, 126404.2, 134913.3, 154724.0, 167236, 0
70, 10, 9029, 101131, 110423.1, 107780.9, 126131.9, 141975.8, 156242.7, 172740, 0
80, 10, 9069, 101099, 110161.0, 107129.7, 128376.0, 142796.8, 171732.8, 306755, 0
90, 10, 9024, 101162, 110797.6, 108587.2, 126856.2, 138396.7, 150494.0, 172212, 0
100, 10, 9070, 101203, 110254.4, 107724.8, 126567.3, 138332.5, 152116.3, 163961, 0
110, 10, 9066, 101142, 110104.2, 107392.9, 127709.4, 145030.5, 179866.7, 186465, 0
120, 10, 9004, 101116, 111024.0, 107750.0, 131450.0, 148120.0, 173499.0, 187371, 0
130, 10, 8971, 101167, 111071.6, 108840.2, 128040.3, 150286.2, 177503.6, 178673, 0
140, 10, 9069, 101191, 110120.2, 107360.4, 127463.7, 139096.2, 156327.6, 166848, 0
150, 10, 9100, 101136, 109810.7, 107372.4, 125635.4, 136437.5, 156737.5, 171343, 0
160, 10, 9062, 101170, 110486.6, 108107.8, 127929.2, 141547.5, 152867.3, 177686, 0
170, 10, 8940, 101176, 111461.5, 109235.0, 130812.5, 142608.3, 174265.0, 175733, 0
180, 10, 8970, 101154, 111418.1, 109477.0, 127838.5, 135706.2, 153439.4, 169672, 0
190, 10, 9073, 101130, 110196.4, 108141.1, 125699.3, 135263.5, 146057.9, 158183, 0
200, 10, 9009, 101193, 110714.1, 107989.8, 128267.2, 144619.4, 172747.8, 175681, 0
210, 10, 8995, 101160, 110922.3, 108284.2, 128174.6, 140878.1, 174417.1, 175502, 0
220, 10, 9074, 101215, 110265.3, 107914.2, 127032.5, 137469.2, 158910.5, 314161, 0
230, 10, 9021, 101180, 110813.6, 108071.0, 129498.9, 144742.5, 161994.7, 177432, 0
240, 10, 8939, 101163, 111563.7, 109183.2, 127987.5, 141880.5, 169838.4, 319552, 0
250, 10, 9113, 101214, 109777.1, 107341.3, 125503.4, 134241.9, 144471.8, 150332, 0
260, 10, 8939, 101199, 111559.6, 108545.9, 131176.2, 153652.5, 185838.4, 326614, 0
270, 10, 9074, 101129, 110198.5, 107268.2, 128153.6, 154407.5, 182615.7, 204792, 0
280, 10, 8971, 101190, 111378.8, 108795.6, 131662.5, 145518.1, 157507.3, 190856, 0
290, 10, 8950, 101102, 111624.0, 109213.0, 129391.7, 145175.0, 156512.5, 164615, 0
300, 10, 9026, 101196, 110574.3, 108502.7, 126462.5, 136168.5, 146243.5, 157210, 0
310, 10, 8962, 101131, 111668.0, 108832.4, 130358.3, 147115.0, 176759.5, 200566, 0
320, 10, 8873, 101201, 112429.6, 110108.3, 130385.9, 143033.8, 173031.8, 204352, 0
330, 10, 9035, 101179, 110405.4, 108205.8, 127086.8, 137040.6, 154747.1, 164786, 0
340, 10, 9013, 101164, 110751.1, 108356.9, 127778.0, 139088.0, 148248.4, 159864, 0
350, 10, 9151, 101124, 109323.9, 107052.4, 124475.5, 137513.6, 158962.3, 164931, 0
360, 10, 8958, 101221, 111454.1, 108516.1, 130220.3, 146927.5, 168760.5, 310897, 0
370, 10, 9034, 101105, 110616.5, 108372.0, 127851.4, 138228.8, 147120.8, 166054, 0
380, 10, 8988, 101189, 110923.8, 108409.6, 128200.0, 146570.0, 171376.5, 177757, 0
390, 10, 9027, 101190, 110809.8, 107950.2, 129916.2, 150841.2, 162743.3, 167050, 0
400, 10, 8997, 101182, 110938.9, 108214.1, 128003.1, 140401.5, 157350.2, 167663, 0
410, 10, 8960, 101178, 111529.5, 109189.8, 129842.1, 143087.5, 156752.0, 170751, 0
420, 10, 9134, 101082, 109409.7, 106930.3, 124921.7, 137733.0, 160966.5, 172538, 0
430, 10, 9109, 101121, 109545.8, 106807.6, 126348.6, 140195.5, 160472.7, 165475, 0
440, 10, 9205, 101111, 108479.0, 106397.9, 121726.8, 128481.3, 139198.8, 143365, 0
450, 10, 9112, 101128, 109766.1, 106934.3, 126233.3, 141970.0, 159472.0, 174928, 0
460, 10, 9026, 101137, 110563.4, 107883.5, 129431.2, 144217.5, 153243.5, 198278, 0
470, 10, 9101, 101214, 109672.1, 107249.1, 127304.9, 136998.7, 145474.7, 170885, 0
480, 10, 8939, 101119, 111721.2, 109025.7, 130626.2, 144850.3, 162757.6, 182360, 0
490, 10, 9058, 101169, 110273.0, 107377.2, 127901.7, 144951.7, 169735.5, 185259, 0
500, 10, 8978, 101131, 111099.1, 107994.8, 130846.4, 143675.8, 155335.2, 178329, 0
510, 10, 8977, 101160, 111386.3, 108375.0, 130002.2, 142508.2, 161505.7, 182455, 0
520, 10, 9110, 101123, 109798.4, 107551.3, 124856.3, 132925.0, 145824.2, 160017, 0
530, 10, 9057, 101171, 110071.4, 107452.7, 126428.7, 144934.6, 156235.7, 180799, 0
540, 10, 8982, 101147, 111470.1, 109129.2, 129912.5, 138348.3, 151004.5, 202494, 0
550, 10, 9100, 101163, 109637.9, 107830.8, 123898.1, 132250.0, 139995.0, 149324, 0
560, 10, 9044, 101119, 110372.9, 107754.7, 128158.3, 139190.0, 149744.5, 163106, 0
570, 10, 9032, 101091, 110734.7, 107398.5, 130425.0, 159060.0, 177242.0, 194738, 0
580, 10, 9127, 101198, 109135.9, 106888.6, 123477.4, 135432.5, 143968.2, 179631, 0
590, 10, 9143, 101156, 109597.3, 107067.2, 125497.1, 137321.2, 163238.1, 167493, 0
600, 10, 8957, 101212, 111479.2, 108297.5, 131685.2, 152226.3, 170760.7, 178453, 0
601, 1, 850, 101281, 107686.8, 105125.0, 121708.3, 131325.0, 136537.5, 136651, 0
