elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 924, 10915, 976584.0, 591875.0, 4494950.0, 4726940.0, 4920269.0, 4920360, 9
20, 10, 1558, 9915, 646109.9, 594500.0, 1308525.0, 1783105.0, 2422860.5, 2423076, 0
30, 10, 1619, 9439, 621638.6, 542875.0, 1275762.5, 1756952.5, 2376345.3, 2447525, 0
40, 10, 1847, 11840, 545993.2, 473875.0, 1208162.5, 1555382.5, 2179788.3, 2539511, 0
50, 10, 1972, 7208, 510254.0, 449500.0, 1098350.0, 1449320.0, 1933507.0, 2610321, 0
60, 10, 1992, 7839, 493388.8, 439250.0, 1082100.0, 1454770.0, 2173002.0, 2230082, 0
70, 10, 2111, 8658, 478853.0, 427625.0, 1037862.5, 1375472.5, 1917722.3, 2171148, 0
80, 10, 2029, 8011, 490331.2, 458875.0, 1011887.5, 1282177.5, 1711992.7, 1818841, 0
90, 10, 2490, 5386, 403523.3, 364562.5, 886375.0, 1160275.0, 1516627.5, 1769733, 0
100, 10, 2459, 9512, 404646.2, 384687.5, 887762.5, 1236102.5, 1836885.3, 2034271, 0
110, 10, 2471, 6457, 405019.1, 357093.8, 913681.3, 1242072.5, 1728382.3, 2064872, 0
120, 10, 2714, 5223, 373857.0, 322375.0, 840075.0, 1116465.0, 1359821.5, 1603619, 0
130, 10, 2906, 4907, 340881.1, 301000.0, 750175.0, 1083485.0, 1385273.5, 1436861, 0
140, 10, 2779, 4959, 358728.9, 326562.5, 741012.5, 976802.5, 1346555.2, 1407067, 0
150, 10, 2886, 4775, 347242.2, 305500.0, 759675.0, 1104285.0, 1408278.5, 1499809, 0
160, 10, 3147, 4215, 320136.3, 286375.0, 780581.2, 1036882.5, 1457713.3, 1733148, 0
170, 10, 3023, 4578, 327168.9, 296696.4, 714981.3, 993192.5, 1302994.3, 1364357, 0
180, 10, 3010, 4699, 334485.5, 303187.5, 719125.0, 934975.0, 1295997.5, 1571726, 0
190, 10, 3247, 4451, 310072.3, 270291.7, 709162.5, 971882.5, 1329188.3, 1429230, 0
200, 10, 3489, 3857, 281422.2, 244531.3, 669193.7, 1010527.5, 1363377.8, 1804813, 0
210, 10, 3716, 3357, 271567.9, 222500.0, 770050.0, 1078210.0, 1632571.0, 1908018, 0
220, 10, 3541, 3768, 283497.7, 253906.3, 746237.5, 1115397.5, 1433864.8, 1930932, 0
230, 10, 3645, 3436, 278515.1, 216437.5, 782468.8, 1085387.5, 1553588.7, 1720443, 0
240, 10, 3616, 3308, 271077.8, 226750.0, 733900.0, 1048460.0, 1430596.0, 1655566, 0
250, 10, 3565, 3270, 281793.0, 249062.5, 722968.8, 999087.5, 1371608.7, 1884399, 0
260, 10, 3729, 3031, 266849.1, 232937.5, 689637.5, 975177.5, 1420067.8, 1863416, 0
270, 10, 4120, 3055, 244482.2, 198800.0, 670833.3, 996700.0, 1333970.0, 2238088, 0
280, 10, 4257, 2857, 235901.6, 166437.5, 737537.5, 1068357.5, 1468435.8, 2163292, 0
290, 10, 3978, 3385, 250899.5, 200450.0, 681525.0, 984305.0, 1454255.5, 1888072, 0
300, 10, 4115, 3428, 242625.1, 217225.0, 623312.5, 909462.5, 1311221.3, 1370747, 0
310, 10, 4180, 3067, 237145.0, 196875.0, 642250.0, 942050.0, 1354205.0, 1886945, 0
320, 10, 4167, 3051, 243218.1, 196625.0, 671662.5, 923582.5, 1334708.2, 1575191, 0
330, 10, 4123, 2773, 241679.1, 187875.0, 712731.3, 1086192.5, 1399219.3, 1573480, 0
340, 10, 4199, 2879, 235505.0, 175312.5, 696762.5, 1132752.5, 1593450.3, 2196074, 0
350, 10, 4578, 2736, 218730.3, 170250.0, 637525.0, 900055.0, 1210105.5, 1322579, 0
360, 10, 4643, 2743, 214948.6, 164343.8, 637731.2, 923392.5, 1404589.3, 1626745, 0
370, 10, 4626, 2743, 217703.7, 160625.0, 615925.0, 884685.0, 1339843.5, 1592352, 0
380, 10, 4859, 2653, 207388.6, 146875.0, 607012.5, 982852.5, 1569285.2, 1890088, 0
390, 10, 4769, 2838, 206215.2, 152656.3, 593137.5, 959327.5, 1339307.8, 1441476, 0
400, 10, 4846, 2774, 208669.5, 160250.0, 608175.0, 989135.0, 1546288.5, 1976256, 0
410, 10, 4916, 2524, 202608.2, 144875.0, 597400.0, 894210.0, 1247271.0, 1737771, 0
420, 10, 5031, 2623, 197070.6, 133291.7, 585112.5, 911211.2, 1367992.3, 1847849, 0
430, 10, 4848, 2762, 209302.9, 142400.0, 632400.0, 1002630.0, 1558038.0, 1698666, 0
440, 10, 4880, 2372, 202681.7, 135625.0, 640250.0, 942550.0, 1147780.0, 1758645, 0
450, 10, 5414, 2542, 184454.1, 133625.0, 548912.5, 866232.5, 1399896.5, 2000069, 0
460, 10, 6132, 2222, 164183.6, 116892.9, 493100.0, 789920.0, 1155967.0, 1325212, 0
470, 10, 6154, 2196, 161808.6, 117150.0, 469325.0, 764865.0, 1134461.5, 1542018, 0
480, 10, 6134, 2319, 163281.9, 106700.0, 482537.5, 763665.0, 1220466.5, 1620694, 0
490, 10, 6102, 2329, 163574.8, 114022.7, 498225.0, 757245.0, 1222724.5, 1572894, 0
500, 10, 6149, 2212, 163059.7, 103406.3, 524193.7, 860627.5, 1574462.7, 2018620, 0
510, 10, 6487, 2264, 153195.2, 112906.3, 440412.5, 766532.5, 1197128.3, 1531238, 0
520, 10, 6818, 2160, 148354.8, 106750.0, 431525.0, 754705.0, 1201795.5, 1557998, 0
530, 10, 6721, 2217, 149293.1, 112017.9, 421737.5, 734947.5, 1284319.7, 1929290, 0
540, 10, 6865, 2213, 145272.9, 100515.6, 448437.5, 710087.5, 1039033.8, 1437568, 0
550, 10, 6874, 2344, 142282.7, 101416.7, 422037.5, 730315.0, 1065031.5, 1458660, 0
560, 10, 6816, 2316, 149495.3, 110600.0, 432300.0, 753210.0, 1052273.0, 1166428, 0
570, 10, 6944, 2171, 142894.1, 112343.8, 380950.0, 711890.0, 1401014.0, 1609806, 0
580, 10, 7045, 2069, 142189.0, 104839.3, 404687.5, 679387.5, 1042488.8, 1400836, 0
590, 10, 6913, 2075, 143654.7, 97187.5, 450587.5, 779483.8, 1158271.8, 1337054, 0
600, 10, 6976, 2170, 143837.0, 108718.8, 416550.0, 702810.0, 1039506.0, 1505421, 0
601, 1, 619, 2397, 138495.3, 105625.0, 423012.5, 560702.5, 1195095.3, 1195228, 0
