elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 9648, 137389, 309790.4, 232365.4, 276450.0, 3352315.0, 4722588.0, 4769538, 247
20, 10, 9752, 198873, 346266.1, 232346.5, 844175.0, 3249092.5, 3869312.0, 4725743, 353
30, 10, 9303, 194337, 372751.3, 239692.8, 865987.5, 3327871.3, 3888924.3, 4730439, 317
40, 10, 9154, 193650, 388966.7, 243775.4, 878825.0, 3328615.0, 3875237.2, 4704305, 292
50, 10, 9082, 206650, 405355.1, 246238.9, 1680225.0, 3340647.5, 3885479.5, 4753196, 242
60, 10, 9269, 205823, 401326.8, 241610.6, 1657387.5, 3268327.5, 4686932.8, 4712848, 249
70, 10, 9568, 204874, 370933.8, 237910.5, 861975.0, 3258330.0, 3461358.0, 3891806, 297
80, 10, 9521, 195412, 388168.7, 238133.8, 873496.9, 3336947.5, 4685059.9, 4715711, 269
90, 10, 9201, 205659, 382252.7, 244783.9, 877237.5, 3332498.7, 3907199.8, 4731012, 292
100, 10, 9191, 202593, 408948.8, 244493.8, 1678704.2, 3316272.5, 3877702.2, 4710304, 248
110, 10, 9198, 206853, 403344.6, 243145.2, 1674025.0, 3334255.0, 3862950.5, 4702477, 283
120, 10, 9244, 208631, 372303.4, 241094.7, 863700.0, 3266640.0, 3870344.5, 4724029, 281
130, 10, 8790, 217103, 410880.0, 248780.2, 1679125.0, 3333025.0, 3851552.5, 4777620, 294
140, 10, 8370, 205984, 423889.8, 256702.8, 1689062.5, 3388325.0, 4688907.5, 4726855, 284
150, 10, 9074, 205108, 402492.0, 246153.2, 909325.0, 3267565.0, 3475077.2, 3890600, 276
160, 10, 8365, 198275, 427891.4, 256239.3, 1704937.5, 3343837.5, 3905408.8, 4730013, 265
170, 10, 8826, 208136, 401013.4, 248750.0, 1674712.5, 3340717.5, 3882021.8, 4749677, 295
180, 10, 8739, 210331, 415298.7, 249509.9, 1690262.5, 3269717.5, 3889065.3, 4703622, 273
190, 10, 8965, 204973, 407548.5, 247280.1, 1681968.8, 3271418.7, 3870008.8, 4690157, 276
200, 10, 9260, 205159, 399360.5, 242113.6, 908000.0, 3329600.0, 4696435.0, 4719348, 274
210, 10, 9210, 208468, 414986.9, 243051.5, 1686375.0, 3335237.5, 3474697.5, 4692736, 231
220, 10, 9477, 203473, 387151.3, 238504.3, 879929.2, 3263935.8, 3844880.7, 4717775, 270
230, 10, 8936, 201833, 422058.1, 245043.9, 1707150.0, 3366080.0, 3871516.0, 4726175, 230
240, 10, 8855, 210060, 409043.7, 247929.5, 1681531.3, 3277112.5, 3888512.1, 4699988, 281
250, 10, 9202, 203642, 414459.2, 243914.5, 1683725.0, 3334498.3, 3863199.5, 4706177, 249
260, 10, 9281, 204166, 401503.0, 243012.8, 1688237.5, 3273523.8, 3878179.7, 4730436, 241
270, 10, 9044, 208188, 391022.4, 245353.3, 888975.0, 3279320.0, 3862739.0, 4716530, 292
280, 10, 8896, 211973, 412870.4, 245331.0, 1688400.0, 3404760.0, 4697026.0, 4745829, 280
290, 10, 9305, 205229, 419180.6, 240666.1, 1727187.5, 3442487.5, 3870673.8, 4814753, 215
300, 10, 9491, 198006, 392696.0, 238551.0, 887362.5, 3277022.5, 3872377.3, 4695998, 248
310, 10, 9070, 200245, 378601.4, 243517.5, 884125.0, 3273075.0, 3535732.5, 4696054, 305
320, 10, 7414, 221966, 463344.3, 275136.9, 1905075.0, 3651715.0, 4774146.5, 4892345, 300
330, 10, 7821, 211499, 450621.9, 266195.8, 1811987.5, 3307947.5, 4439044.8, 4924168, 301
340, 10, 8473, 207149, 425387.1, 254878.1, 1392837.5, 3288283.8, 4435631.8, 4992160, 298
350, 10, 9270, 194052, 394535.1, 241806.5, 929875.0, 3264581.3, 4147182.5, 4868539, 268
360, 10, 8661, 207941, 423570.6, 250909.9, 1709237.5, 3387923.8, 4703542.4, 4749981, 266
370, 10, 8592, 210916, 432974.9, 252045.9, 1782100.0, 3471635.0, 4101852.0, 4810308, 235
380, 10, 8536, 218053, 418184.8, 253023.4, 1723050.0, 3433410.0, 4760866.0, 4778579, 309
390, 10, 8514, 222256, 417406.0, 254362.5, 1706287.5, 3346715.0, 3878371.5, 4813454, 290
400, 10, 8359, 215081, 419568.8, 255289.4, 1704756.2, 3395426.3, 4063160.3, 4758110, 280
410, 10, 8122, 223602, 444578.6, 259918.6, 1871575.0, 3384695.0, 4531469.5, 4982635, 298
420, 10, 8197, 216815, 455314.9, 261075.9, 2464537.5, 3574507.5, 4610950.8, 4990888, 238
430, 10, 8342, 221334, 429861.5, 255983.1, 1718612.5, 3409572.5, 3887664.5, 4781604, 282
440, 10, 8874, 206354, 414631.5, 247714.3, 1679162.5, 3335532.5, 3882031.5, 4768128, 278
450, 10, 9026, 199885, 408928.1, 247793.1, 1683675.0, 3282685.0, 3882743.5, 4799021, 242
460, 10, 8608, 197133, 403541.6, 253951.1, 903216.7, 3333980.0, 3865848.0, 4736888, 303
470, 10, 9177, 202232, 402786.7, 244150.6, 923537.5, 3277153.8, 3870455.8, 4698480, 280
480, 10, 9242, 204501, 415391.9, 242713.1, 1694987.5, 3334447.5, 4698689.5, 4723038, 239
490, 10, 9257, 204559, 417033.5, 242080.1, 1697345.8, 3319357.5, 3876967.9, 4712067, 218
500, 10, 8887, 197321, 419096.0, 248375.0, 1695728.1, 3348516.2, 3939778.2, 4715035, 254
510, 10, 9300, 208213, 395367.8, 241628.7, 883583.3, 3302750.0, 3873175.0, 4701667, 265
520, 10, 9215, 209370, 393135.5, 242061.0, 877812.5, 3327212.5, 3480446.3, 4714911, 265
530, 10, 9250, 201192, 398795.0, 240013.6, 1671625.0, 3318625.0, 3857437.5, 4722220, 277
540, 10, 9336, 203987, 412686.4, 240142.9, 1688300.0, 3315660.0, 3872916.0, 4801221, 220
550, 10, 9381, 206081, 389624.1, 240308.0, 890493.7, 3257047.5, 3902904.8, 4754131, 274
560, 10, 8911, 210638, 424043.5, 248116.1, 1699181.2, 3276722.5, 4691272.3, 4711883, 243
570, 10, 9168, 199183, 405580.3, 242829.9, 1669400.0, 3284080.0, 3884458.0, 4744880, 261
580, 10, 8793, 204548, 409373.2, 249105.6, 929337.5, 3290767.5, 3884801.8, 4722699, 262
590, 10, 9281, 197591, 414538.5, 242276.6, 1682737.5, 3340547.5, 4691679.7, 4782958, 237
600, 10, 9395, 202952, 393089.5, 239572.8, 895812.5, 3257012.5, 3883401.3, 4705655, 261
601, 1, 872, 216679, 387389.2, 243100.0, 878925.0, 3271910.0, 4707782.0, 4707918, 19
