elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 779, 9949, 613462.4, 332187.5, 2644762.5, 4095052.5, 4953305.3, 4953396, 2
20, 10, 1623, 8725, 310807.5, 265312.5, 778962.5, 1091942.5, 1608844.3, 1686023, 0
30, 10, 1861, 6975, 266912.4, 224125.0, 669237.5, 985097.5, 1636284.8, 1935380, 0
40, 10, 1986, 6559, 254089.1, 210437.5, 659925.0, 956285.0, 1507753.5, 2086296, 0
50, 10, 2043, 6514, 242136.1, 211062.5, 574212.5, 775392.5, 1080239.3, 1365735, 0
60, 10, 2202, 5594, 229114.4, 199000.0, 564475.0, 801495.0, 1181449.5, 1306152, 0
70, 10, 2395, 4841, 208343.5, 177468.8, 529812.5, 755262.5, 1067901.2, 1152073, 0
80, 10, 2478, 4665, 200978.8, 165750.0, 513775.0, 745805.0, 980380.5, 1093125, 0
90, 10, 2562, 4854, 195181.8, 166125.0, 497975.0, 691595.0, 997859.5, 1037057, 0
100, 10, 2685, 4672, 186368.1, 152875.0, 492687.5, 744787.5, 977078.8, 1079369, 0
110, 10, 3020, 3840, 166137.4, 140083.3, 456750.0, 667475.0, 833495.0, 917715, 0
120, 10, 2996, 4012, 165447.9, 134000.0, 459550.0, 678760.0, 1014251.0, 1325538, 0
130, 10, 3311, 3871, 153076.5, 115906.3, 441862.5, 694222.5, 976672.3, 1254332, 0
140, 10, 3320, 3264, 148783.3, 109500.0, 456500.0, 718950.0, 973420.0, 1112001, 0
150, 10, 3503, 3775, 142827.9, 112562.5, 411731.3, 596742.5, 942624.2, 1339694, 0
160, 10, 3888, 2970, 128933.9, 89857.1, 399400.0, 677780.0, 937778.0, 1038584, 0
170, 10, 3890, 2936, 129069.4, 91750.0, 391875.0, 653275.0, 1083277.5, 1287859, 0
180, 10, 3939, 2849, 126865.7, 86275.0, 397012.5, 618902.5, 933765.3, 1114190, 0
190, 10, 4276, 2765, 117350.9, 76416.7, 373300.0, 640560.0, 1026931.0, 1340964, 0
200, 10, 4238, 2683, 117697.5, 83125.0, 362775.0, 583155.0, 837440.5, 956257, 0
210, 10, 4327, 2703, 115252.2, 79531.3, 372412.5, 585682.5, 835668.2, 924298, 0
220, 10, 4578, 2541, 108998.9, 67700.0, 350762.5, 553805.0, 869105.5, 1130400, 0
