elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
280, 10, 7135, 1973, 13990.9, 10609.9, 36151.0, 61662.5, 102216.2, 228237, 0
290, 10, 7245, 2063, 13754.3, 10480.1, 34409.7, 63137.5, 214938.8, 227008, 0
300, 10, 7397, 2104, 13488.8, 10251.5, 34457.5, 59878.7, 94900.8, 214125, 0
310, 10, 7291, 2026, 13674.1, 10246.2, 34456.9, 59386.3, 101725.7, 219943, 0
320, 10, 7238, 2093, 13765.1, 10344.8, 36475.0, 59051.7, 101690.5, 224969, 0
330, 10, 7372, 2036, 13528.3, 10125.0, 34266.7, 55660.0, 207407.0, 224718, 0
340, 10, 7226, 2047, 13797.6, 10428.6, 35356.2, 62685.0, 113943.5, 231021, 0
350, 10, 7201, 2041, 13838.2, 10763.4, 35423.8, 60624.4, 89449.7, 236774, 0
360, 10, 7354, 2091, 13557.3, 10317.9, 34152.1, 59966.3, 97911.5, 216234, 0
370, 10, 7220, 2127, 13797.7, 10717.0, 34696.4, 59850.0, 91445.0, 119140, 0
380, 10, 7234, 2025, 13785.5, 10311.2, 36153.6, 62082.5, 136441.5, 219632, 0
390, 10, 7242, 2078, 13773.1, 10323.7, 34913.9, 60631.7, 98189.5, 168223, 0
400, 10, 7288, 1992, 13684.9, 10185.8, 34525.0, 61010.0, 91428.0, 135823, 0
410, 10, 7196, 2074, 13838.5, 10161.5, 35756.2, 67630.0, 98701.0, 163869, 0
420, 10, 7150, 2038, 13952.8, 10695.3, 34806.8, 58843.8, 94731.3, 144578, 0
430, 10, 7179, 1982, 13869.1, 10714.5, 35252.1, 56100.8, 86955.2, 121266, 0
440, 10, 7226, 2052, 13803.6, 10730.6, 34489.3, 58061.7, 96443.5, 129829, 0
450, 10, 7140, 2022, 13975.2, 10322.6, 35833.3, 68150.0, 100215.0, 220172, 0
460, 10, 7179, 1987, 13897.6, 10565.0, 35502.5, 65600.8, 93455.2, 114311, 0
470, 10, 7222, 1931, 13779.3, 10606.1, 34954.2, 60445.0, 82722.3, 108903, 0
480, 10, 7161, 1902, 13928.8, 10719.1, 34859.7, 60949.2, 89229.9, 115020, 0
490, 10, 7264, 2073, 13732.9, 10548.4, 34957.7, 62090.0, 102184.0, 154116, 0
500, 10, 7331, 1930, 13595.1, 10651.4, 34964.8, 56836.2, 81667.2, 115112, 0
510, 10, 7166, 2028, 13903.6, 10912.6, 34735.0, 60695.0, 90458.5, 144468, 0
520, 10, 7095, 2048, 14068.4, 10787.5, 36223.2, 63256.3, 104726.2, 133292, 0
530, 10, 7185, 1984, 13876.6, 10479.7, 35131.9, 62893.7, 98203.7, 204292, 0
540, 10, 7353, 2030, 13549.7, 10229.4, 35939.8, 60205.8, 93661.7, 220574, 0
550, 10, 7206, 2001, 13864.4, 10453.7, 35835.0, 64492.5, 102948.5, 138094, 0
560, 10, 7096, 2100, 14042.2, 10528.8, 35685.7, 64336.7, 112476.0, 216127, 0
570, 10, 7190, 2015, 13865.6, 10413.8, 35525.0, 61137.5, 107202.5, 170190, 0
580, 10, 7255, 2043, 13735.6, 10540.3, 33706.3, 59870.8, 101186.2, 150405, 0
590, 10, 7127, 2070, 13986.3, 10765.3, 35360.4, 59977.5, 89468.2, 136381, 0
600, 10, 7275, 1990, 13709.8, 10822.4, 33729.2, 55854.2, 90181.3, 99711, 0
610, 10, 7219, 1964, 13798.7, 10666.2, 34939.1, 60101.2, 88195.2, 119042, 0
620, 10, 7324, 1976, 13600.6, 10228.9, 34661.1, 60896.7, 98169.0, 212852, 0
630, 10, 7262, 1989, 13763.1, 10307.7, 35475.0, 62672.5, 98434.5, 138020, 0
640, 10, 7253, 2005, 13753.9, 10501.5, 34487.5, 61308.8, 95186.8, 145650, 0
650, 10, 7353, 1974, 13543.4, 10629.6, 34029.2, 57683.8, 98911.7, 145715, 0
660, 10, 7390, 2021, 13490.8, 10406.9, 34312.5, 58762.5, 92652.5, 124912, 0
670, 10, 7279, 2089, 13668.8, 10389.7, 35152.5, 60184.2, 98930.2, 123137, 0
680, 10, 7060, 1989, 14130.0, 10711.8, 35750.0, 66100.0, 126235.0, 155865, 0
690, 10, 7320, 1988, 13622.5, 10413.0, 34285.7, 60800.0, 93670.0, 147230, 0
700, 10, 7131, 2004, 13973.5, 10185.1, 37322.5, 65086.2, 206217.2, 217530, 0
710, 10, 7042, 1988, 14155.7, 10511.2, 38317.9, 63973.7, 103489.5, 129058, 0
720, 10, 7272, 2030, 13727.2, 10434.0, 35675.0, 63320.0, 93932.0, 127394, 0
730, 10, 7228, 1974, 13770.4, 10136.4, 36072.2, 67180.0, 101443.0, 141751, 0
740, 10, 7217, 1919, 13835.1, 10452.3, 34683.9, 65603.7, 95445.8, 226434, 0
750, 10, 7404, 2015, 13450.7, 10600.5, 33133.3, 57298.0, 92399.0, 110328, 0
760, 10, 7291, 2084, 13674.9, 10727.9, 33158.9, 57022.5, 97927.2, 136796, 0
770, 10, 7179, 1990, 13885.5, 10391.1, 34918.7, 63802.5, 98455.2, 120070, 0
780, 10, 7361, 1984, 13555.6, 10316.4, 34164.6, 60219.5, 100659.8, 212367, 0
790, 10, 7309, 2123, 13638.9, 10436.8, 34626.0, 62727.5, 98672.7, 245424, 0
800, 10, 7288, 2041, 13666.0, 10452.4, 33975.0, 59780.0, 94678.0, 118298, 0
810, 10, 7117, 2014, 14005.1, 10171.0, 38219.6, 69728.7, 98220.7, 131190, 0
820, 10, 7258, 2028, 13690.3, 9991.9, 36920.8, 67355.0, 137435.5, 166013, 0
830, 10, 7209, 1995, 13814.0, 10637.0, 34985.9, 62727.5, 89098.9, 143859, 0
840, 10, 7249, 2050, 13785.4, 10606.5, 35045.8, 61969.4, 95187.8, 211124, 0
850, 10, 7347, 1998, 13543.0, 10071.6, 34790.6, 65044.2, 107413.3, 218110, 0
860, 10, 7236, 2041, 13782.5, 10467.7, 35672.2, 59660.0, 96691.0, 233683, 0
870, 10, 7290, 2008, 13676.8, 10321.0, 35812.5, 63775.0, 95927.5, 124104, 0
880, 10, 7182, 2026, 13888.3, 10238.0, 35639.3, 63545.0, 105102.3, 135971, 0
890, 10, 7270, 2029, 13721.2, 10563.9, 34425.0, 61912.5, 91432.5, 228614, 0
900, 10, 7179, 2051, 13860.6, 10538.1, 34551.2, 63776.3, 100205.2, 189011, 0
910, 10, 7135, 2068, 14003.0, 10957.9, 34885.4, 56137.5, 98466.2, 167030, 0
920, 10, 7199, 2023, 13834.6, 10668.7, 35452.5, 57252.5, 92700.3, 138081, 0
930, 10, 7175, 2061, 13910.7, 10670.7, 35462.5, 61062.5, 101706.2, 145254, 0
940, 10, 7323, 1960, 13624.3, 10446.2, 35118.7, 57442.5, 88169.2, 121064, 0
950, 10, 7350, 2008, 13516.8, 9974.4, 37062.5, 59687.5, 93412.5, 119222, 0
960, 10, 7348, 1985, 13582.4, 10381.2, 37162.5, 60380.0, 87913.0, 144416, 0
970, 10, 7233, 1938, 13796.5, 10544.0, 35146.9, 62917.5, 105941.7, 164757, 0
980, 10, 7148, 2072, 13939.9, 10537.0, 37822.2, 63130.0, 109606.5, 119735, 0
990, 10, 7259, 1973, 13740.5, 10399.2, 35716.1, 62102.5, 95435.3, 131468, 0
1000, 10, 7254, 2004, 13758.4, 10511.5, 36010.7, 59365.0, 89968.3, 121487, 0
1010, 10, 7255, 2013, 13718.9, 10535.9, 35294.6, 61362.5, 106936.2, 229078, 0
1020, 10, 6965, 1940, 14323.5, 10273.7, 37354.2, 64087.5, 195008.7, 212277, 0
1030, 10, 7120, 1983, 13992.8, 10465.8, 36650.0, 62316.7, 209367.5, 210165, 0
1040, 10, 7271, 1973, 13702.6, 10106.5, 34870.8, 66536.3, 139182.3, 155833, 0
1050, 10, 7217, 1940, 13826.0, 9972.7, 37339.6, 67239.4, 105695.8, 145159, 0
1060, 10, 7395, 1940, 13491.5, 9875.0, 36687.5, 63756.3, 91651.2, 101915, 0
1070, 10, 7156, 2082, 13931.8, 10469.8, 36672.2, 62786.7, 101211.0, 139459, 0
1080, 10, 7183, 2050, 13859.0, 10742.4, 34307.8, 61042.5, 94204.3, 125352, 0
1090, 10, 7194, 1991, 13871.4, 10567.4, 35515.0, 56882.5, 89701.5, 124298, 0
1100, 10, 7303, 1993, 13654.3, 10660.9, 33221.2, 59310.6, 90674.3, 226736, 0
1110, 10, 7149, 2029, 13941.9, 10877.5, 35841.1, 58627.5, 101731.4, 137086, 0
1120, 10, 7230, 2008, 13801.0, 11008.3, 33291.7, 53225.0, 87442.5, 161582, 0
1130, 10, 7243, 1943, 13749.8, 10683.2, 33745.8, 59473.1, 89844.6, 226241, 0
1140, 10, 7192, 2044, 13871.4, 10482.3, 35478.6, 64567.5, 92952.0, 213220, 0
1150, 10, 7281, 1998, 13690.7, 10355.6, 34462.5, 62047.5, 91679.8, 220489, 0
1160, 10, 7278, 1959, 13705.2, 10472.8, 34784.4, 59777.5, 103180.5, 231602, 0
1170, 10, 7464, 2006, 13362.5, 10418.9, 32320.0, 55113.3, 96634.0, 267148, 0
1180, 10, 7339, 2044, 13564.8, 10226.9, 33651.2, 63201.2, 121165.3, 218913, 0
1190, 10, 7386, 2058, 13508.2, 10280.5, 34240.6, 58517.5, 103653.5, 236327, 0
1200, 10, 7363, 2109, 13546.8, 10280.8, 34487.5, 60210.6, 90659.2, 214182, 0
1210, 10, 7220, 2039, 13815.8, 10458.3, 35075.0, 61475.0, 122945.0, 221248, 0
1220, 10, 7223, 2031, 13787.2, 10803.4, 33776.6, 58471.2, 89444.3, 110005, 0
1230, 10, 7370, 1998, 13535.4, 10017.1, 36053.6, 59191.7, 111907.5, 215582, 0
1240, 10, 7187, 2076, 13865.7, 10593.4, 34878.4, 59505.4, 98203.3, 214470, 0
1250, 10, 7254, 2112, 13740.8, 10457.4, 34273.2, 62682.5, 88468.3, 153485, 0
1260, 10, 7191, 2048, 13834.8, 10483.6, 35227.1, 61011.3, 91226.1, 213123, 0
1270, 10, 7230, 2082, 13796.0, 10227.3, 35819.4, 64925.0, 90942.5, 131425, 0
1280, 10, 7111, 2055, 13999.6, 10203.7, 37012.5, 68361.3, 138972.3, 186304, 0
1290, 10, 7355, 1996, 13591.1, 10172.8, 34437.5, 64306.2, 97411.3, 127358, 0
1300, 10, 7252, 1941, 13743.8, 10308.6, 36525.0, 60870.0, 96687.0, 122784, 0
1310, 10, 7066, 2100, 14109.9, 10796.9, 37085.0, 62917.5, 95733.5, 128628, 0
1320, 10, 7218, 2049, 13818.9, 10594.7, 37190.6, 59955.0, 93195.5, 135067, 0
1330, 10, 7410, 1961, 13435.1, 10177.1, 34291.7, 60725.0, 95397.5, 215055, 0
1340, 10, 7197, 2034, 13863.3, 10488.0, 34723.4, 66628.7, 108200.7, 190065, 0
1350, 10, 7376, 1961, 13523.8, 9919.3, 34650.0, 68060.0, 100906.0, 178136, 0
1360, 10, 7333, 2009, 13601.5, 10156.9, 35667.2, 62139.2, 110166.8, 207466, 0
1370, 10, 7219, 2056, 13812.0, 10567.0, 35102.5, 61726.2, 97945.2, 138958, 0
1380, 10, 7479, 1998, 13318.3, 10284.7, 33466.1, 58934.2, 87815.1, 147526, 0
1390, 10, 7297, 1975, 13662.1, 10306.8, 34378.1, 60757.5, 92675.8, 145053, 0
1400, 10, 7280, 1946, 13699.1, 10122.0, 35900.0, 63683.3, 102680.0, 215147, 0
1410, 10, 7490, 1970, 13326.5, 10022.0, 33541.7, 60925.0, 97877.5, 151693, 0
1420, 10, 7261, 2048, 13728.9, 10438.3, 34560.9, 61847.5, 96934.7, 117617, 0
1430, 10, 7206, 2012, 13809.7, 10626.5, 35553.1, 61735.0, 90448.5, 227540, 0
1440, 10, 7281, 1960, 13694.4, 10282.3, 36997.5, 59797.5, 89179.8, 128198, 0
1450, 10, 7243, 1944, 13775.4, 10644.7, 34884.7, 60047.5, 93189.2, 114870, 0
1460, 10, 7125, 1978, 13982.6, 10605.5, 36576.4, 59787.5, 83218.8, 137529, 0
1470, 10, 7359, 1948, 13557.1, 9843.4, 36876.2, 64051.2, 99970.1, 170489, 0
1480, 10, 7213, 2069, 13837.4, 10077.5, 37217.5, 68467.5, 92696.8, 107970, 0
1490, 10, 7121, 1992, 13984.2, 10791.7, 35368.7, 63197.5, 90469.7, 99444, 0
1500, 10, 7258, 1970, 13761.8, 10580.5, 35170.8, 56427.5, 91685.5, 207627, 0
1510, 10, 7554, 1980, 13183.2, 10318.4, 34215.0, 58307.5, 91611.5, 146537, 0
1520, 10, 7294, 1953, 13660.8, 10371.9, 34393.2, 59015.0, 109176.5, 265748, 0
1530, 10, 7176, 2052, 13901.0, 10482.4, 37260.0, 63405.0, 96956.0, 124447, 0
1540, 10, 7333, 2033, 13593.7, 10014.5, 34542.2, 58889.2, 143416.8, 224860, 0
1550, 10, 7283, 1993, 13711.0, 10471.0, 34971.2, 60042.5, 95679.2, 229434, 0
1560, 10, 7340, 2047, 13574.1, 10103.9, 35800.0, 63150.0, 99915.0, 132478, 0
1570, 10, 7298, 2072, 13657.8, 10577.1, 34456.8, 58505.0, 89175.5, 147879, 0
1580, 10, 7275, 2075, 13700.1, 10554.8, 33840.3, 62156.3, 100681.3, 126001, 0
1590, 10, 7291, 1943, 13676.7, 10606.9, 34278.1, 56755.6, 91927.2, 136884, 0
1600, 10, 7371, 1958, 13522.6, 10170.5, 33977.1, 62572.5, 99157.2, 120741, 0
1610, 10, 7136, 2013, 13975.2, 10603.1, 36283.3, 61410.0, 104466.0, 159078, 0
1620, 10, 7160, 2033, 13918.4, 10794.6, 34928.6, 63675.0, 93210.0, 129422, 0
1630, 10, 7367, 1981, 13521.3, 10246.3, 34485.4, 59333.1, 93329.1, 142958, 0
1640, 10, 7400, 1999, 13497.5, 10234.0, 33468.8, 58375.0, 96450.0, 225477, 0
1650, 10, 7212, 2046, 13816.8, 10444.1, 35641.7, 61735.0, 100947.0, 152642, 0
1660, 10, 7127, 2074, 13999.1, 10168.9, 37707.8, 70310.8, 105968.2, 156180, 0
1670, 10, 7139, 1968, 13948.4, 10277.6, 36452.5, 66652.5, 98465.2, 155966, 0
1680, 10, 7299, 2061, 13665.3, 9898.2, 35085.4, 66750.8, 108175.3, 135767, 0
1690, 10, 7423, 2009, 13420.6, 9883.2, 35740.6, 63096.2, 90447.1, 116980, 0
1700, 10, 7383, 2052, 13522.6, 9942.4, 36370.3, 64292.5, 99654.3, 148931, 0
1710, 10, 7232, 2037, 13768.4, 10154.8, 36566.7, 65335.0, 105442.0, 140879, 0
1720, 10, 7393, 2047, 13486.7, 10239.7, 33847.9, 58508.7, 93651.7, 128695, 0
1730, 10, 7183, 2002, 13870.1, 10894.3, 35070.8, 61858.5, 101204.3, 144701, 0
1740, 10, 7406, 2005, 13478.1, 10427.3, 33404.2, 57183.7, 84398.5, 113958, 0
1750, 10, 7350, 2011, 13562.1, 10360.8, 34291.7, 59312.5, 92912.5, 182195, 0
1760, 10, 7304, 2008, 13649.1, 10710.0, 34086.4, 59240.0, 99924.0, 137650, 0
1770, 10, 7299, 1939, 13653.8, 10172.3, 36565.6, 61502.5, 91587.6, 108884, 0
1780, 10, 7458, 2044, 13367.2, 10308.1, 34127.5, 55618.3, 95385.5, 137067, 0
1790, 10, 7220, 2029, 13790.9, 10638.1, 35964.3, 60725.0, 92445.0, 127793, 0
1800, 10, 7379, 1959, 13526.2, 10498.3, 33823.2, 59526.3, 97655.3, 133633, 0
1801, 1, 483, 2060, 14200.2, 10589.3, 42962.5, 79542.5, 105129.3, 105138, 0
