elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 3136, 16410, 79114.6, 65016.7, 165025.0, 336410.0, 617966.0, 951662, 0
20, 10, 3433, 12858, 72975.4, 61286.5, 154587.5, 308958.8, 505641.8, 573492, 0
30, 10, 3406, 3906, 73314.8, 60575.0, 150462.5, 333235.0, 642898.5, 865845, 0
40, 10, 3225, 5391, 77059.8, 63429.7, 153593.8, 372937.5, 824693.8, 1881299, 0
50, 10, 3392, 4943, 74056.5, 54590.9, 149175.0, 320770.0, 4087652.0, 4370337, 0
60, 10, 3374, 8146, 74158.1, 61384.6, 152412.5, 361565.0, 463953.3, 651884, 0
70, 10, 3430, 6999, 72790.0, 57944.4, 151437.5, 361212.5, 1288642.5, 2006176, 0
80, 10, 3317, 13189, 75388.6, 61931.3, 146287.5, 340707.5, 947670.8, 1404137, 0
90, 10, 3329, 9332, 75068.4, 62440.8, 156568.7, 339677.5, 480667.7, 690099, 0
100, 10, 3380, 6497, 73732.1, 61321.4, 153750.0, 342550.0, 510655.0, 557081, 0
110, 10, 3456, 11463, 72397.2, 57714.3, 156550.0, 379360.0, 767636.0, 1126093, 0
120, 10, 3327, 10591, 75162.1, 62375.0, 163662.5, 361932.5, 491168.2, 535405, 0
130, 10, 3328, 7055, 75134.0, 61966.7, 159580.0, 327930.0, 820668.0, 1102481, 0
140, 10, 3378, 7979, 74002.9, 60138.9, 156275.0, 332555.0, 625155.5, 875828, 0
150, 10, 3263, 16960, 76496.5, 64139.7, 162462.5, 346342.5, 477184.3, 563710, 0
160, 10, 3293, 8862, 75477.9, 62654.4, 167529.2, 383017.5, 578176.8, 955265, 0
170, 10, 3479, 8112, 68505.3, 55664.1, 143756.2, 317552.5, 551380.3, 4277887, 0
180, 10, 3210, 14834, 77282.5, 65138.9, 158875.0, 325225.0, 495197.5, 561883, 3
190, 10, 3348, 8134, 74527.4, 62062.5, 162575.0, 329130.0, 512163.0, 593973, 0
200, 10, 3405, 11399, 73272.7, 61148.4, 149843.8, 314487.5, 447898.7, 507140, 0
210, 10, 3250, 9176, 77068.3, 64118.4, 153937.5, 356625.0, 527937.5, 594223, 0
220, 10, 3355, 7247, 74605.3, 58743.1, 158062.5, 342862.5, 825911.3, 2597116, 0
230, 10, 3350, 4791, 74438.9, 63308.8, 146875.0, 350125.0, 508662.5, 551513, 0
240, 10, 3372, 6463, 73997.1, 62075.0, 158550.0, 342570.0, 475907.0, 566114, 0
250, 10, 3282, 11289, 76320.7, 64066.7, 158487.5, 327295.0, 509429.5, 629988, 0
260, 10, 3192, 14398, 78290.2, 66033.3, 166100.0, 340520.0, 556202.0, 583178, 0
270, 10, 3262, 15566, 76535.0, 63544.1, 163475.0, 326845.0, 527934.5, 593593, 0
280, 10, 3487, 9428, 71818.6, 59652.8, 155412.5, 353282.5, 594128.3, 1465709, 0
