elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 951, 14582, 508894.5, 327625.0, 1992112.5, 3522872.5, 4010512.2, 4010750, 0
20, 10, 1495, 9439, 339135.8, 304541.7, 708562.5, 951762.5, 1158376.3, 1302841, 0
30, 10, 1519, 9307, 328053.1, 266625.0, 675262.5, 1856702.5, 2090870.3, 2550359, 0
40, 10, 1922, 7029, 259092.8, 221450.0, 583975.0, 775695.0, 1800519.5, 2479754, 0
50, 10, 2021, 6933, 248584.4, 219187.5, 558868.8, 785697.5, 1025244.8, 1232039, 0
60, 10, 2156, 6496, 232946.2, 201583.3, 509800.0, 720610.0, 948461.0, 1126654, 0
70, 10, 2452, 5098, 203795.6, 173875.0, 469600.0, 662620.0, 912887.0, 1293964, 0
80, 10, 2553, 4993, 197189.4, 168875.0, 464837.5, 618367.5, 853611.8, 891537, 0
90, 10, 2474, 6277, 200700.6, 172500.0, 463025.0, 656065.0, 782631.5, 960064, 0
100, 10, 2613, 5443, 191378.0, 171562.5, 437087.5, 606717.5, 911346.8, 986543, 0
110, 10, 2738, 5007, 182734.7, 150250.0, 459025.0, 633405.0, 750065.5, 801733, 0
120, 10, 2931, 4336, 171384.3, 149375.0, 421227.1, 598672.5, 906517.3, 1007161, 0
130, 10, 2945, 4641, 170180.3, 150625.0, 414968.8, 564318.8, 774513.8, 1038041, 0
140, 10, 3384, 3610, 147595.0, 125500.0, 377200.0, 545040.0, 779404.0, 931504, 0
150, 10, 3392, 3319, 147026.5, 116937.5, 396100.0, 566020.0, 798652.0, 1022172, 0
160, 10, 3379, 3926, 147993.7, 113875.0, 428756.2, 743901.3, 969905.3, 1230041, 0
170, 10, 3557, 3513, 140221.3, 105312.5, 422537.5, 647857.5, 795110.8, 971912, 0
180, 10, 3715, 3333, 133939.8, 104041.7, 377312.5, 541462.5, 776821.3, 1048718, 0
190, 10, 4034, 3107, 124305.0, 94416.7, 347075.0, 535165.0, 830991.5, 1097249, 0
200, 10, 3896, 2979, 128055.9, 106312.5, 353275.0, 508260.0, 682776.0, 961543, 0
210, 10, 4201, 2878, 119423.1, 87562.5, 360237.5, 551997.5, 819099.9, 935957, 0
220, 10, 4120, 3233, 120877.4, 88633.3, 360000.0, 575700.0, 868470.0, 1174307, 0
