elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 9987, 102164, 246962.1, 177758.9, 524162.5, 1358282.5, 3618503.3, 4297447, 0
20, 10, 15018, 102818, 165547.8, 162137.3, 218412.5, 265329.6, 342495.5, 375492, 0
30, 10, 15202, 101579, 164037.7, 158441.2, 214737.5, 288745.0, 512199.5, 551026, 0
40, 10, 15339, 102691, 161918.0, 156677.5, 210376.6, 332402.5, 565915.3, 627254, 0
50, 10, 15207, 103185, 163546.0, 159089.7, 216782.5, 254933.1, 285948.2, 397915, 0
60, 10, 15939, 104576, 156607.4, 151752.0, 201940.6, 266634.2, 446765.2, 537832, 0
70, 10, 15491, 103544, 160036.6, 152811.0, 212736.2, 309522.5, 556127.3, 735745, 0
80, 10, 15453, 103505, 161667.4, 157279.7, 207167.0, 230867.5, 832136.8, 908581, 0
90, 10, 15787, 103336, 157791.7, 150961.7, 214818.8, 268963.7, 743803.2, 799867, 0
100, 10, 15414, 104270, 161450.0, 159348.6, 202082.5, 231224.1, 276948.2, 326166, 0
110, 10, 15444, 103596, 161329.0, 156570.9, 205992.9, 266320.0, 608389.0, 673829, 0
120, 10, 15694, 103116, 158792.3, 152400.0, 213844.6, 283103.0, 569826.5, 625603, 0
130, 10, 15430, 104026, 160979.8, 158230.2, 204829.5, 233058.3, 270642.5, 288880, 0
140, 10, 15338, 102624, 162052.8, 155534.1, 217363.9, 267968.3, 605415.5, 762264, 0
150, 10, 15467, 103728, 161067.2, 156459.4, 207540.6, 252416.3, 595633.2, 717007, 0
160, 10, 15589, 102470, 159753.9, 155020.4, 216795.8, 261504.6, 356352.8, 545002, 0
170, 10, 15708, 102501, 158893.9, 154378.6, 203905.6, 260730.0, 464573.0, 528369, 0
180, 10, 15293, 102061, 162584.6, 159975.6, 212271.9, 243461.2, 295426.8, 314447, 0
190, 10, 15642, 104331, 158847.6, 153429.1, 200748.1, 303145.0, 609589.5, 701135, 0
200, 10, 15562, 101960, 159854.3, 154486.3, 204893.7, 247531.7, 370609.5, 449422, 0
210, 10, 15464, 105081, 161103.9, 158033.3, 208275.0, 236840.0, 285272.3, 313550, 0
220, 10, 15187, 102798, 164046.5, 156048.2, 227193.8, 311532.5, 672703.3, 838915, 0
230, 10, 15623, 102990, 159442.1, 155025.4, 203680.8, 229360.6, 357344.3, 438717, 0
240, 10, 15533, 103053, 159788.1, 154314.6, 211556.2, 270527.9, 455116.8, 546223, 0
250, 10, 15352, 104081, 162928.7, 158006.4, 208486.4, 302870.0, 622912.0, 751040, 0
260, 10, 15383, 102328, 161614.7, 157165.0, 213197.5, 274792.5, 296634.8, 343785, 0
270, 10, 15591, 103936, 159409.8, 154054.9, 210258.0, 262772.5, 617852.2, 741021, 0
280, 10, 15161, 102113, 163861.2, 157703.0, 217423.7, 263713.4, 472209.8, 654313, 0
290, 10, 15594, 104172, 159636.5, 154370.0, 209091.7, 261853.0, 343601.5, 490300, 0
300, 10, 15477, 104059, 160869.3, 155419.2, 210004.7, 269935.8, 549130.7, 706478, 0
310, 10, 15442, 103830, 160831.9, 156213.7, 212186.3, 246895.0, 330944.7, 495546, 0
320, 10, 15587, 106603, 159659.6, 154936.7, 210430.2, 260956.5, 435353.3, 523087, 0
330, 10, 15194, 102051, 163402.2, 159985.7, 212456.2, 248255.0, 384201.5, 472946, 0
340, 10, 16044, 102686, 155700.5, 152445.5, 205855.6, 245523.3, 267663.0, 300370, 0
350, 10, 15185, 103232, 163689.9, 159531.8, 212288.2, 249179.2, 407203.8, 542783, 0
360, 10, 15491, 103691, 160735.5, 156480.4, 206172.5, 253772.5, 391877.3, 513059, 0
370, 10, 15389, 104528, 161264.5, 156947.7, 209109.9, 243342.5, 571402.8, 800995, 0
380, 10, 15325, 104162, 162350.0, 157157.8, 206474.0, 266671.9, 394168.7, 480747, 0
390, 10, 15613, 101699, 159247.0, 155450.3, 208605.8, 243217.5, 282596.8, 328778, 0
400, 10, 15673, 102739, 159002.7, 153730.9, 204667.2, 271067.5, 518581.7, 618222, 0
410, 10, 15836, 102808, 156822.6, 151803.8, 204292.9, 241386.7, 401541.0, 481448, 0
420, 10, 15573, 105512, 159936.5, 157378.4, 204298.2, 240408.8, 283856.7, 332559, 0
430, 10, 15418, 102081, 161661.4, 156594.4, 209032.8, 271613.8, 480645.5, 570500, 0
440, 10, 15527, 103954, 160442.1, 156866.3, 208166.3, 244186.5, 309559.1, 368110, 0
450, 10, 15386, 104533, 161634.8, 154926.8, 212391.7, 274517.5, 718153.5, 913482, 0
460, 10, 15323, 104345, 162850.9, 157705.1, 214992.5, 280314.2, 409169.2, 567781, 0
470, 10, 15666, 103822, 158111.8, 155750.0, 201833.9, 239762.1, 264166.8, 343581, 0
480, 10, 15459, 104251, 161268.2, 157464.9, 213085.4, 256871.8, 453885.2, 548963, 0
490, 10, 15271, 103839, 163089.0, 159191.8, 216908.9, 268024.2, 345091.1, 440186, 0
500, 10, 15498, 103960, 159921.8, 154692.6, 210780.6, 257688.8, 323687.8, 379139, 0
510, 10, 15492, 102603, 161275.6, 156310.0, 220060.0, 254506.7, 432127.0, 544479, 0
520, 10, 15446, 103550, 160855.7, 156727.6, 209043.7, 264067.5, 309388.5, 413164, 0
530, 10, 15417, 104477, 161357.8, 157054.6, 214953.7, 258569.2, 459145.8, 492799, 0
540, 10, 15497, 106378, 160742.5, 155502.0, 212328.7, 259626.9, 360375.8, 575143, 0
550, 10, 15319, 105097, 162275.3, 158497.4, 208939.1, 243670.2, 268085.1, 361190, 0
560, 10, 15436, 105550, 161242.0, 156493.4, 211045.8, 262470.0, 555391.0, 708592, 0
570, 10, 15586, 102203, 159503.3, 154132.4, 208785.0, 256107.0, 291603.5, 409560, 0
580, 10, 15518, 103655, 160536.2, 155608.2, 215212.5, 256600.7, 459060.3, 560213, 0
590, 10, 15475, 104267, 160471.8, 154781.7, 212437.5, 259312.5, 357631.2, 461514, 0
600, 10, 15479, 106162, 161202.3, 158439.9, 205077.9, 243350.8, 267376.0, 310280, 0
601, 1, 1335, 108787, 160513.0, 156910.7, 213578.1, 226081.3, 340416.3, 341734, 0
