elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 3189, 16003, 155222.4, 140112.5, 260137.5, 427527.5, 774702.8, 917385, 0
20, 10, 3310, 63620, 151161.3, 140571.4, 229437.5, 424225.0, 545172.5, 630966, 0
30, 10, 3350, 63836, 148443.6, 135326.9, 233708.3, 423875.0, 640912.5, 779598, 0
40, 10, 3245, 61482, 154286.7, 142263.9, 235343.8, 411387.5, 627688.8, 3113795, 0
50, 10, 3278, 62733, 153092.4, 140600.0, 235025.0, 443805.0, 583180.5, 754989, 0
60, 10, 3332, 66386, 149956.3, 138187.5, 242600.0, 393670.0, 584667.0, 671071, 0
70, 10, 3430, 65268, 145844.5, 132625.0, 243312.5, 394425.0, 580892.5, 997241, 0
80, 10, 3246, 49565, 153588.6, 142875.0, 245175.0, 424635.0, 558938.5, 665146, 0
90, 10, 3329, 56341, 149667.5, 137240.4, 232887.5, 420177.5, 623167.8, 767071, 0
100, 10, 3078, 64144, 163159.7, 151750.0, 252775.0, 448555.0, 590480.5, 642457, 0
110, 10, 3295, 54896, 151826.0, 139652.8, 244906.3, 440012.5, 558926.3, 658388, 0
120, 10, 3235, 59725, 154712.5, 142362.5, 251156.3, 425162.5, 559441.3, 579840, 0
130, 10, 3268, 62617, 152773.2, 140416.7, 234200.0, 420330.0, 568683.0, 623955, 0
140, 10, 3186, 67505, 156621.8, 145958.3, 242212.5, 451785.0, 623703.5, 745651, 0
150, 10, 3217, 74269, 155138.7, 142875.0, 243287.5, 442457.5, 564445.8, 1101117, 0
160, 10, 3290, 61555, 152490.5, 141275.0, 238937.5, 421525.0, 589677.5, 980344, 0
170, 10, 3330, 61853, 149754.3, 137041.7, 241937.5, 389175.0, 561417.5, 621523, 0
180, 10, 3235, 69457, 154780.1, 142109.4, 249062.5, 429662.5, 599441.3, 669295, 0
190, 10, 3402, 65164, 147377.4, 134153.8, 233725.0, 440122.5, 602149.5, 1755658, 0
200, 10, 3363, 57768, 148110.5, 134912.5, 241212.5, 419092.5, 1015159.3, 1066336, 0
210, 10, 3116, 70530, 160486.7, 147625.0, 251550.0, 460210.0, 627471.0, 674391, 0
220, 10, 3230, 55143, 155254.4, 140897.1, 246125.0, 458175.0, 594942.5, 684442, 0
230, 10, 3178, 67527, 157468.0, 145527.8, 246637.5, 434055.0, 639205.5, 732263, 0
240, 10, 3337, 65222, 149850.0, 137406.3, 244537.5, 424157.5, 583915.8, 676925, 0
250, 10, 3367, 58511, 147935.5, 132992.2, 240081.2, 424832.5, 613658.2, 648690, 0
