elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 5273, 100997, 188214.3, 118682.3, 434337.5, 1861567.5, 2174931.7, 2229926, 0
20, 10, 9422, 100731, 106322.4, 102619.9, 121010.2, 132847.5, 160144.5, 715249, 0
30, 10, 9533, 100706, 104803.8, 101512.2, 117114.4, 130889.2, 153473.4, 303573, 0
40, 10, 9591, 100715, 104193.6, 101425.8, 116917.9, 122752.8, 136602.2, 144701, 0
50, 10, 9597, 100688, 104135.8, 101453.3, 116656.5, 124503.8, 148775.2, 301716, 0
60, 10, 9646, 100696, 103784.5, 101287.0, 114390.8, 122817.5, 135338.5, 146523, 0
70, 10, 9575, 100688, 104305.6, 101567.3, 114960.9, 124187.5, 148606.2, 154744, 0
80, 10, 9508, 100701, 104814.0, 101651.2, 117212.5, 127496.0, 138373.0, 305565, 0
90, 10, 9596, 100687, 104251.5, 101391.8, 116055.3, 125010.0, 138300.5, 144685, 0
100, 10, 9655, 100694, 103609.3, 101243.7, 114764.9, 123730.4, 135586.2, 148612, 0
110, 10, 9597, 100654, 104185.1, 101433.2, 115471.1, 124251.5, 154350.8, 166546, 0
120, 10, 9597, 100686, 104007.0, 101361.2, 115611.7, 123757.5, 133350.8, 141562, 0
130, 10, 9601, 100682, 104123.8, 101384.0, 115358.2, 123998.7, 136349.7, 156411, 0
140, 10, 9596, 100670, 104109.0, 101357.4, 116815.6, 124095.0, 132101.0, 141489, 0
150, 10, 9539, 100700, 104874.7, 101516.0, 119014.6, 129300.8, 144365.2, 146617, 0
160, 10, 9537, 100678, 104658.2, 101399.9, 117501.9, 130131.5, 138865.7, 147327, 0
170, 10, 9635, 100679, 103724.6, 101350.9, 114400.7, 122068.7, 135341.2, 160614, 0
180, 10, 9628, 100688, 103890.0, 101381.6, 114462.5, 121560.0, 135171.5, 148694, 0
190, 10, 9599, 100677, 104053.1, 101350.6, 117136.9, 123639.2, 143533.4, 161563, 0
200, 10, 9603, 100663, 104447.0, 101405.1, 117296.3, 131371.2, 143849.3, 157649, 0
210, 10, 9625, 100669, 103863.4, 101385.4, 114444.1, 124895.8, 133114.6, 144996, 0
220, 10, 9599, 100688, 104179.0, 101397.7, 116284.2, 123469.1, 144175.1, 153860, 0
