elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 9145, 101314, 108642.5, 104455.0, 125032.7, 144629.2, 168856.9, 3112713, 0
20, 10, 9199, 101342, 108128.5, 103760.7, 126703.9, 141900.5, 167950.2, 178561, 0
30, 10, 9228, 101273, 108262.1, 104427.1, 124665.8, 132386.0, 135698.8, 143714, 0
40, 10, 9187, 101369, 108625.1, 105931.7, 122636.5, 130782.5, 140151.1, 150472, 0
50, 10, 9263, 101335, 107903.2, 103839.2, 120180.1, 126691.8, 594342.1, 3110276, 0
60, 10, 9264, 101334, 107657.2, 104663.9, 121116.7, 129968.0, 141842.0, 143901, 0
70, 10, 9194, 101394, 108742.4, 104991.6, 124776.1, 131985.3, 140451.5, 3119058, 0
80, 10, 9223, 101340, 107925.2, 104734.1, 123498.7, 130673.1, 136423.6, 151018, 0
90, 10, 9133, 101393, 109325.2, 105353.2, 126529.2, 143433.5, 186608.4, 248103, 0
100, 10, 9108, 101322, 109351.9, 105352.4, 126654.5, 146740.0, 201723.0, 223058, 0
110, 10, 9222, 101312, 108260.3, 104802.1, 124201.2, 130882.8, 140194.5, 148780, 0
120, 10, 9347, 101367, 106686.3, 103978.4, 118525.3, 125063.3, 136632.7, 138884, 0
130, 10, 9292, 101384, 107713.4, 104140.3, 122634.0, 130863.3, 141338.5, 143436, 0
140, 10, 9269, 101361, 107515.1, 104592.6, 121302.4, 128507.7, 134682.7, 138709, 0
150, 10, 9294, 101318, 107489.6, 104148.6, 122944.2, 131085.8, 137935.3, 152804, 0
160, 10, 9230, 101342, 108060.1, 104755.6, 123412.0, 130642.5, 140442.5, 143328, 0
170, 10, 9207, 101350, 108324.6, 104909.9, 123905.1, 130432.2, 139849.1, 144886, 0
180, 10, 8956, 101319, 111712.0, 104940.0, 122043.7, 130152.5, 3104761.0, 3120441, 0
190, 10, 9304, 101397, 107389.1, 104189.6, 122881.7, 131549.0, 144924.0, 150576, 0
200, 10, 9107, 101370, 109717.7, 104948.5, 124197.7, 133996.5, 166361.6, 3157593, 0
210, 10, 9305, 101335, 107018.6, 103624.5, 122247.9, 129962.5, 138836.9, 354498, 0
220, 10, 9300, 101363, 107615.4, 104293.1, 123166.7, 133083.3, 138891.7, 144593, 0
230, 10, 9264, 101268, 107470.9, 103912.6, 122998.5, 132223.3, 137546.0, 140130, 0
240, 10, 9342, 101403, 107192.4, 103971.6, 121518.8, 129438.9, 137957.2, 174219, 0
250, 10, 9244, 101315, 107920.3, 104532.4, 123209.6, 129489.0, 137594.5, 139627, 0
260, 10, 9239, 101380, 107825.7, 104959.3, 120371.1, 126054.4, 134720.1, 140277, 0
270, 10, 9204, 101359, 108379.8, 104912.8, 123560.0, 133570.0, 140474.5, 141166, 0
280, 10, 9297, 101302, 107509.8, 104499.3, 123176.0, 131151.5, 144725.2, 146277, 0
290, 10, 9271, 101339, 107742.7, 104610.3, 122612.5, 129303.7, 140341.1, 163772, 0
300, 10, 9381, 101353, 106641.6, 103422.4, 121965.8, 131756.8, 141129.3, 142244, 0
310, 10, 9120, 101336, 109170.4, 104664.2, 125625.0, 134325.0, 143492.5, 3111598, 0
320, 10, 9324, 101335, 107147.3, 103769.2, 121627.4, 130988.0, 143919.0, 145899, 0
330, 10, 9300, 101334, 107391.7, 103953.5, 122104.2, 129958.3, 145425.0, 162499, 0
340, 10, 9296, 101362, 107346.9, 104255.0, 122003.3, 129502.0, 136463.0, 148987, 0
350, 10, 9348, 101340, 106733.1, 103731.4, 119864.7, 124797.5, 134956.5, 146290, 0
360, 10, 9354, 101357, 107035.9, 103798.5, 121851.9, 130216.2, 135220.5, 139530, 0
370, 10, 9305, 101367, 107125.5, 103798.3, 122212.5, 130618.8, 145543.4, 146967, 0
380, 10, 9185, 101355, 108676.5, 105000.9, 125307.3, 139884.4, 172203.8, 175255, 0
390, 10, 9214, 101374, 108223.4, 104864.4, 124754.2, 130495.0, 141446.5, 153310, 0
400, 10, 9334, 101363, 107020.0, 103920.2, 120531.7, 127966.5, 135666.5, 144403, 0
410, 10, 9322, 101355, 107254.7, 103932.6, 121609.0, 131032.5, 140139.8, 152441, 0
420, 10, 9239, 101362, 107884.7, 104500.9, 121980.5, 131221.0, 146190.3, 147202, 0
430, 10, 9313, 101306, 107180.1, 103952.0, 121992.9, 130327.9, 143057.2, 155441, 0
440, 10, 9327, 101356, 106803.2, 103747.6, 120814.2, 126488.7, 132417.1, 140897, 0
450, 10, 9272, 101304, 108107.7, 104700.4, 124542.3, 131682.0, 142466.0, 150520, 0
460, 10, 9258, 101306, 107486.2, 103952.7, 124059.6, 133767.5, 140717.8, 142472, 0
470, 10, 9332, 101347, 106927.9, 103814.6, 121755.6, 128917.1, 137916.7, 143274, 0
