elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 4469, 101124, 111156.1, 103279.2, 126627.5, 288827.5, 591882.8, 647838, 0
20, 10, 4752, 101123, 105185.8, 102653.6, 116130.0, 124370.0, 135312.0, 137345, 0
30, 10, 4733, 101133, 105500.4, 102887.2, 117583.7, 124541.9, 143283.4, 146609, 0
40, 10, 4761, 101132, 105032.2, 102608.9, 115817.0, 123798.8, 130559.7, 145327, 0
50, 10, 4724, 101077, 105942.8, 103134.3, 118895.0, 126313.3, 140069.0, 152542, 0
60, 10, 4729, 101114, 105514.5, 102658.9, 118980.9, 124338.8, 131855.9, 137388, 0
70, 10, 4759, 101123, 105283.1, 102815.3, 117644.6, 126426.2, 133060.3, 160119, 0
80, 10, 4731, 101116, 105555.8, 102979.0, 118759.4, 125211.2, 131658.6, 141561, 0
90, 10, 4706, 101091, 106237.7, 103354.5, 118720.5, 127245.0, 137323.5, 141963, 0
100, 10, 4731, 101120, 105525.7, 102845.7, 117325.7, 126534.5, 130908.6, 146170, 0
110, 10, 4718, 101130, 105994.9, 103173.8, 119287.5, 124926.2, 132570.5, 145261, 0
120, 10, 4720, 101115, 106030.2, 103102.9, 118942.3, 124850.0, 137660.0, 306554, 0
130, 10, 4711, 101124, 105950.8, 103107.8, 118663.3, 123868.1, 148572.2, 151923, 0
140, 10, 4722, 101109, 105807.6, 103120.7, 118386.1, 125930.6, 133319.5, 138217, 0
150, 10, 4716, 101114, 105793.1, 103004.0, 118920.8, 130230.0, 140160.5, 141762, 0
160, 10, 4736, 101094, 105586.1, 102896.0, 118358.3, 123295.6, 132272.0, 136383, 0
170, 10, 4744, 101115, 105425.4, 102893.7, 117462.5, 127820.0, 142814.0, 146676, 0
180, 10, 4708, 101104, 106102.6, 103343.5, 119036.4, 129740.0, 136073.0, 145291, 0
190, 10, 4742, 101084, 105504.6, 102811.2, 118697.5, 124548.3, 131782.2, 133304, 0
200, 10, 4749, 101110, 105213.9, 102837.8, 116262.5, 122406.9, 133520.9, 139379, 0
210, 10, 4726, 101123, 105765.6, 103232.0, 117731.9, 123965.0, 133068.5, 140288, 0
220, 10, 4724, 101082, 105706.1, 102862.8, 119121.4, 125646.7, 134069.0, 147659, 0
230, 10, 4706, 101133, 105966.8, 103040.9, 119398.1, 124745.0, 139323.5, 144470, 0
240, 10, 4721, 101100, 106203.4, 103253.2, 119606.3, 126723.8, 134569.7, 141105, 0
250, 10, 4726, 101106, 105850.6, 102860.0, 118046.3, 130046.2, 141034.3, 316313, 0
