elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 4644, 100976, 106986.0, 102186.7, 120825.0, 204640.0, 320839.0, 347988, 0
20, 10, 4350, 100826, 115087.5, 101553.6, 115012.5, 1057125.0, 1142412.5, 1143645, 0
30, 10, 4846, 100673, 103005.8, 101207.4, 112335.0, 123627.0, 153038.5, 156097, 0
40, 10, 4867, 100612, 102536.9, 100979.2, 111571.9, 118458.1, 148283.2, 150328, 0
50, 10, 4900, 100625, 102322.1, 100961.5, 111110.3, 117450.0, 127756.3, 128072, 0
60, 10, 4856, 100601, 102689.7, 100977.4, 112633.3, 120805.0, 162018.0, 170137, 0
70, 10, 4887, 100593, 102241.5, 100962.7, 110775.5, 116864.7, 150639.1, 151548, 0
80, 10, 4869, 100623, 103071.8, 101041.3, 112035.2, 122538.8, 143532.8, 144300, 0
90, 10, 4847, 100627, 102937.5, 101002.0, 112201.0, 120276.5, 160538.3, 167190, 0
100, 10, 4856, 100622, 102739.3, 100983.1, 113028.9, 119772.0, 129536.0, 131151, 0
110, 10, 4883, 100614, 102345.9, 100955.9, 112010.1, 118599.1, 137529.3, 142447, 0
120, 10, 4872, 100611, 102731.7, 100974.5, 112692.4, 120955.0, 146782.0, 156580, 0
130, 10, 4860, 100615, 102606.4, 100987.2, 112575.0, 122366.7, 139785.0, 140835, 0
140, 10, 4908, 100584, 102193.7, 100969.2, 110457.1, 117288.3, 122924.3, 130158, 0
150, 10, 4864, 100572, 102677.1, 100993.9, 111406.8, 119170.0, 153642.0, 154748, 0
160, 10, 4888, 100609, 102293.7, 100965.2, 110811.1, 121015.0, 144528.0, 153402, 0
170, 10, 4889, 100615, 102107.2, 100960.4, 110841.8, 113902.8, 122777.7, 128478, 0
180, 10, 4872, 100606, 102499.1, 100968.2, 110870.8, 120285.0, 172016.0, 183210, 0
190, 10, 4849, 100614, 103260.5, 101023.7, 114118.8, 123813.8, 201037.7, 202765, 0
200, 10, 4842, 100599, 102956.7, 100968.6, 113121.9, 123145.0, 158539.5, 177470, 0
210, 10, 4873, 100602, 102658.6, 100983.4, 112177.3, 120067.5, 125890.9, 132719, 0
220, 10, 4871, 100600, 102744.8, 100972.4, 112634.4, 121205.6, 145532.2, 148853, 0
230, 10, 4843, 100628, 103263.2, 100981.9, 114419.5, 124071.2, 190789.3, 194797, 0
240, 10, 4871, 100605, 102650.6, 100968.1, 111736.6, 118705.6, 122427.4, 125426, 0
250, 10, 4882, 100613, 102268.0, 100976.5, 111101.1, 117848.3, 128014.8, 139926, 0
260, 10, 4898, 100618, 101973.7, 100937.8, 110391.0, 115668.3, 146525.5, 166274, 0
270, 10, 4894, 100624, 102248.3, 100959.6, 111305.2, 118223.9, 141776.5, 142691, 0
280, 10, 4896, 100610, 102048.2, 100949.8, 110676.1, 117819.1, 146888.0, 164385, 0
290, 10, 4905, 100596, 102048.2, 100957.0, 110515.6, 116245.8, 139773.8, 154593, 0
300, 10, 4884, 100621, 102436.0, 100971.7, 111891.7, 118346.7, 121529.0, 123717, 0
310, 10, 4861, 100635, 102655.4, 100982.5, 112541.0, 120949.2, 144284.8, 165702, 0
320, 10, 4875, 100613, 102250.1, 100962.9, 110727.1, 116515.6, 147531.3, 149064, 0
330, 10, 4903, 100620, 102296.7, 100980.9, 111634.7, 118398.5, 123524.2, 130617, 0
340, 10, 4872, 100605, 102554.8, 100968.2, 111120.0, 118892.7, 149782.0, 151272, 0
350, 10, 4882, 100633, 102339.8, 100970.0, 111257.3, 118348.3, 122509.8, 131608, 0
360, 10, 4886, 100599, 102449.3, 100958.8, 111158.8, 119928.3, 170778.5, 172083, 0
370, 10, 4888, 100628, 102217.5, 100969.9, 110832.4, 119755.0, 144528.0, 149194, 0
380, 10, 4882, 100623, 102326.9, 100973.3, 111571.9, 115359.0, 120279.5, 129147, 0
390, 10, 4877, 100612, 102544.1, 100984.4, 111173.0, 118269.2, 157780.7, 162035, 0
400, 10, 4855, 100619, 102560.7, 100974.6, 111545.1, 119422.5, 145536.3, 189040, 0
410, 10, 4894, 100618, 102446.9, 100985.3, 111410.2, 116878.8, 122276.5, 131463, 0
420, 10, 4885, 100612, 102442.9, 100962.3, 112105.5, 120357.5, 158028.7, 165150, 0
430, 10, 4893, 100601, 102154.9, 100972.6, 110611.3, 116839.2, 122526.7, 128962, 0
440, 10, 4871, 100613, 102476.0, 101003.8, 110964.5, 118524.2, 159532.2, 168624, 0
450, 10, 4868, 100602, 102804.2, 100976.9, 113225.0, 120138.3, 172283.0, 176130, 0
460, 10, 4893, 100616, 102141.0, 100963.5, 110657.6, 117103.5, 123388.4, 301252, 0
470, 10, 4890, 100613, 102238.0, 100962.9, 111039.8, 115605.0, 161138.7, 181512, 0
480, 10, 4873, 100635, 102427.8, 100970.2, 111422.5, 118802.9, 125781.8, 129729, 0
490, 10, 4876, 100625, 102612.0, 101012.4, 111897.4, 118462.0, 164531.0, 171626, 0
500, 10, 4877, 100578, 102409.5, 100967.1, 111134.6, 117509.6, 151530.7, 163149, 0
510, 10, 4871, 100595, 102607.9, 100999.7, 112561.3, 119690.8, 131282.2, 137386, 0
