elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 38, 827787, 3238675.7, 3835250.0, 4008591.7, 4008718.3, 4008746.8, 4008576, 100
20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
40, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
50, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
60, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
70, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
80, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
90, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
100, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
110, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
120, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
130, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
140, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
150, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
160, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
170, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
180, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
190, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
200, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
210, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
220, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
230, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
240, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
250, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
260, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
270, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
280, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
290, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
300, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
310, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
320, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
330, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
340, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
350, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
360, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
370, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
380, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
390, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
400, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
410, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
420, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
430, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
440, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
450, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
460, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
470, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
480, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
490, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
500, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
510, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
520, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
530, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
540, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
550, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
560, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
570, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
580, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
590, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
600, 10, 0, 0, 0, 0, 0, 0, 0, 0, 200
601, 1, 0, 0, 0, 0, 0, 0, 0, 0, 70
